ID,Price
351,9897.097049772465
352,11873.895225395825
353,20946.85474162922
354,11552.941453790043
355,16449.760606322492
356,13152.650852701876
357,30011.256592309554
358,38397.86957683779
359,32089.30947874944
360,37345.61613537207
361,10874.87824288368
362,17660.954296051957
363,14572.233437866751
364,7023.42866688403
365,15400.396403034376
366,11964.76456134957
367,14783.468635650983
368,16785.666088067203
369,28176.1682245186
370,19530.475160756137
371,20922.825893386223
372,9629.250482856389
373,31707.687729515994
374,13442.710096872761
375,33354.02716954488
376,16480.52078939366
377,6562.192738977624
378,14881.826670486738
379,24661.325026323168
380,12833.147708157021
381,27747.66136967063
382,12749.300467045145
383,20788.92622815978
384,11252.553005436046
385,11336.208980518468
386,17455.93168912049
387,37132.12813241357
388,8899.163388544677
389,15213.376366448138
390,35179.95429866178
391,13760.15385656448
392,15663.121887091234
393,12700.843944859012
394,32892.61879821528
395,20493.0053882489
396,19804.743412838125
397,13373.933930429725
398,23655.454728219836
399,39901.49297665995
400,31352.22817802931
401,24077.578357958468
402,9290.629054285184
403,10533.990173740618
404,9782.14539139738
405,9134.883247194664
406,8186.310398127832
407,8445.600829591016
408,14383.136946266277
409,6113.758843723985
410,12161.416126666983
411,14344.244589817741
412,19419.156265925052
413,17711.743929233922
414,14123.67473809392
415,12825.493066410561
416,24027.16593729778
417,16483.742290728947
418,18423.810698216857
419,14192.569358657149
420,28197.356274951297
421,25837.85490832966
422,7692.037587490793
423,14318.813742501114
424,15128.38576843664
425,23893.246455028293
426,12422.281402194349
427,30162.257539489023
428,16994.534949542944
429,39299.18261851314
430,29964.644428521595
431,9241.916572926422
432,26334.045722671133
433,40104.50060808717
434,14036.195081658236
435,15696.75213299918
436,17643.728840081578
437,14849.982363825466
438,14839.046772490718
439,33070.84136563451
440,22825.803905478195
441,16787.68583396235
442,19029.531514851402
443,19684.310020377146
444,29446.937721624297
445,18362.587094114915
446,17738.256976573946
447,19598.06612176853
448,15279.693090052146
449,11639.733559244
450,11524.59014407574
451,22298.359870041324
452,12897.633276832408
453,19018.138906519158
454,26325.095578960656
455,13100.283163663047
456,13427.80994682801
457,20276.231084431576
458,19052.476481212907
459,24523.785538562635
460,31152.35051202065
461,35026.36465655987
462,15184.620471002563
463,10096.321771750187
464,34982.18733363799
465,27686.1423365356
466,11146.351120781976
467,13845.99503526106
468,23857.976424869485
469,9716.938593553727
470,15202.770190143792
471,21603.011453436528
472,24167.497146402726
473,39130.69211944676
474,31976.14047958937
475,9636.149256242934
476,28765.841287089468
477,28155.132603986793
478,14964.007752881851
479,10356.69520553902
480,34362.763009630304
481,11746.197473579741
482,9145.040650806413
483,16007.344854927169
484,27554.57215933932
485,24279.21235327948
486,13507.513259658508
487,19958.850349833858
488,14018.097670018564
489,23253.90730402594
490,8092.850924866034
491,17529.690521689816
492,29312.09381548089
493,12745.039983211887
494,18151.922239766343
495,20585.979482137092
496,10814.006920847398
497,19017.02959517851
498,13210.113914061225
499,21826.988737937383
500,19624.478002075757
501,30123.569597307072
502,23314.13340180136
503,33671.74884760839
504,13890.47811318363
505,10138.192510663976
506,31673.10220647606
507,27820.271820661383
508,7553.427670405467
509,39801.01939878011
510,15908.93126995781
511,46800.07286563179
512,14268.433555761956
513,27721.266316090274
514,24655.83468613445
515,17923.069401849232
516,13861.830234677216
517,14925.110363604343
518,14868.380744223612
519,14480.125366222068
520,10684.501242687867
521,17509.270116988053
522,34692.28270780201
523,13125.508772761277
524,17773.84762979369
525,19890.916654506804
526,28913.95450097567
527,24080.32997116941
528,8529.700342069595
529,34617.58515430821
530,26366.89263888085
531,24223.630436318297
532,9731.270717232082
533,21598.190630444416
534,11741.277978782568
535,35405.269420708646
536,9537.19996416908
537,25568.740047476054
538,18732.22170010061
539,14716.91929525315
540,29859.213167753012
541,9306.498968905049
542,24156.80980393545
543,25879.719006580926
544,26857.955155793963
545,29986.401083870132
546,24514.764677480038
547,12688.201064753632
548,12892.712043046282
549,19997.79286165821
550,10480.76692847038
551,15539.288555547439
552,19904.757221237436
553,41914.83235162586
554,20866.934137968987
555,16678.30984939679
556,48528.47184180868
557,19394.31266448328
558,25585.64125035423
559,38212.16393106956
560,12767.968730137842
561,10831.040892437224
562,16083.346363527384
563,28563.428561762375
564,37887.6021747648
565,10849.635749527577
566,35618.0925273876
567,16584.624679001623
568,30346.926840038894
569,38332.708115019355
570,13300.975054713852
571,23686.640696599236
572,32601.77664875211
573,14472.920218818444
574,28722.21984334191
575,22111.868242990877
576,15984.655408568608
577,15178.1085648395
578,18929.28363216972
579,6472.966890445758
580,31885.356994739424
581,33154.61851909172
582,18134.989307979977
583,14721.461753063033
584,50272.52877842092
585,9264.919264280841
586,14302.776389621064
587,6586.182751475025
588,7659.080320738391
589,19823.835232387126
590,15331.582700584997
591,21850.74830531209
592,6776.913804475176
593,21913.98949469592
594,53433.857623987264
595,25627.784693453355
596,27812.941853553963
597,7018.903981579361
598,33708.79065694718
599,14817.057503914453
600,19470.9881864025
601,15322.150050017643
602,9196.22521944995
603,34935.170622525286
604,42469.04215636521
605,30941.289611259406
606,17967.837440161897
607,19963.008168033124
608,17203.62034841351
609,18157.2447381069
610,16345.45836044699
611,17568.361044523543
612,48671.08708461374
613,17611.423458377816
614,27595.19691318266
615,12712.423504057997
616,6510.517225875789
617,25189.734416011983
618,4787.824571342171
619,24504.48381526707
620,14436.638519869084
621,9442.689227709441
622,31748.02304739008
623,31305.724927759773
624,9339.938011805958
625,16210.971289111929
626,65436.749220021586
627,15886.672855899045
628,21305.863376625355
629,17033.424391027278
630,15022.613129223417
631,9511.98716971315
632,12211.917263804427
633,21132.636408807277
634,16149.567926434987
635,17286.360010325712
636,29439.775459783705
637,14707.518699123619
638,12772.811919120433
639,17991.759995890516
640,16645.877546611315
641,6236.762079973499
642,13621.38924018152
643,13683.610350710733
644,23695.755117296223
645,10004.32119438851
646,33872.45610994207
647,25390.09688094031
648,27192.00405547513
649,9940.960219125427
650,11971.999862056473
651,19867.792764565915
652,48794.43078753305
653,32508.9433236046
654,8359.462924313171
655,13725.681734952967
656,15485.839184258408
657,16536.978088063035
658,28029.727677549305
659,29927.882252918716
660,26061.647309903085
661,14566.782299806397
662,33151.95307636141
663,27183.7612317521
664,11241.425819707873
665,11111.862843394092
666,14235.08837688049
667,47038.90755849987
668,20143.081539486204
669,31089.163768652434
670,9639.499205494503
671,18993.98642614789
672,22351.38030009508
673,24348.862289316494
674,11126.44571276777
675,11992.712014617706
676,13430.840842316422
677,18862.248642001316
678,12834.701464822238
679,14096.652165296267
680,33231.06222521251
681,24142.128001440968
682,27021.261523545636
683,29644.67665543821
684,15089.355619037337
685,17959.297696444126
686,27745.344940468887
687,19381.33628885851
688,17914.77166612665
689,34621.22826282663
690,23662.043540636485
691,23749.803659467874
692,28839.52804367453
693,7937.811965109573
694,25753.752429616023
695,23920.740413328287
696,13974.744279729768
697,11932.52334646029
698,18528.556202273972
699,9092.378690294558
700,11672.227702395967
701,11692.667006353586
702,29176.595633596233
703,6548.050104821799
704,30756.38679365436
705,21976.682430432422
706,20828.5671794845
707,8634.75005967249
708,8197.712932258491
709,28776.91316962942
710,22187.500295269558
711,18028.39809701984
712,41850.000022209475
713,22337.471847759025
714,33121.30516401596
715,7852.845618975514
716,16609.343088174886
717,22994.788003604463
718,26174.334289833812
719,26366.361207554604
720,12645.833982797509
721,11765.769370056478
722,23783.57609408122
723,31529.473271281313
724,17498.56986915522
725,10585.048042783304
726,18585.38559476062
727,14523.92722501777
728,34263.894638495985
729,21949.49131803044
730,36936.96977860504
731,13288.703670555456
732,14799.939881378079
733,20745.54945555698
734,24245.657558286162
735,17892.100669101448
736,18860.490703133302
737,17859.22608117804
738,17619.05711803612
739,31209.098133304684
740,4135.24966191344
741,6113.57501383732
742,9377.451946267673
743,21394.334159929094
744,18988.04488489143
745,19176.073765629008
746,26771.78543992911
747,36293.546237192226
748,16058.886639255403
749,32560.168689318816
750,21280.211403988662
751,15186.725726898121
752,42738.00235692527
753,31790.491883500043
754,34239.26836574266
755,11385.513322384862
756,11272.867875554952
757,15753.841749957688
758,17443.15732685925
759,12220.030158205795
760,32901.275541988274
761,34567.80905624308
762,17894.24817754932
763,22964.72176297018
764,33473.713474891774
765,27566.698010323114
766,16631.501280476026
767,14296.468549820349
768,34703.038413443996
769,20302.57544521088
770,40782.31168271044
771,19579.291689332553
772,18178.889494658713
773,18195.33666328504
774,31066.71256620038
775,35243.228314296226
776,18911.138750177273
777,20774.08053197279
778,27679.397521157818
779,17058.530103838668
780,37107.05031044582
781,17270.09671098092
782,32869.27797080258
783,11899.684459563166
784,31102.288381820592
785,13623.395532579552
786,10810.832423404612
787,40852.85001482164
788,17301.123561989953
789,25951.09610437406
790,16659.403791874574
791,16979.81777222258
792,40214.06247207652
793,33247.89924015476
794,29332.937518001527
795,38678.058891416935
796,22602.246123465546
797,39452.17710532742
798,22750.850093915196
799,12962.213591421367
800,33747.213109908604
801,15724.115485574495
802,24797.27535082258
803,13929.923000320578
804,15300.433110946395
805,17230.844045093774
806,28819.72893405184
807,16804.596174369603
808,12997.547723502737
809,10139.763727708389
810,13598.695470130115
811,24712.081024742565
812,12228.824481679783
813,7667.628345838742
814,14886.007112619087
815,31495.03307390954
816,39989.28471628936
817,11012.096398375019
818,16129.416820166574
819,26034.191544287558
820,22356.74998803572
821,12974.969568880444
822,19411.232296841576
823,9401.293044470562
824,19669.810907936066
825,14992.690810015494
826,15934.91083225118
827,31905.675691859975
828,30086.22301956459
829,17828.027969184684
830,17852.960600101193
831,17480.015008429473
832,20322.591316047103
833,10152.61998324835
834,19426.470236315334
835,16051.942105479557
836,20396.275110507162
837,46026.441565765075
838,14423.08513961632
839,43795.603351626596
840,7336.531151744597
841,21980.503332284177
842,24256.30332440089
843,13241.302387004775
844,14600.733472131076
845,26505.7816395682
846,10679.693882979984
847,18891.685208739684
848,20725.158406116752
849,29787.549654900777
850,6168.168773429658
851,9453.673510758244
852,25671.278644979542
853,14504.369730710998
854,17655.29703620647
855,21475.285280256594
856,23794.110971571314
857,15429.77233768792
858,20459.973948649338
859,16223.803527298067
860,22623.083357161642
861,21210.603877006026
862,20355.687850508082
863,23815.911564193735
864,10940.216528091572
865,41727.19970748892
866,23486.85945692153
867,9325.066506023928
868,14751.408101237106
869,15125.205643628202
870,24805.78599774927
871,25647.89653763232
872,16795.73984747891
873,35960.56694089412
874,55021.994041817925
875,16927.198401535563
876,17628.87693245585
877,31848.583274188026
878,14541.74509529689
879,18754.608450441985
880,30851.769296899034
881,46457.965105494375
882,32080.330998836554
883,15341.995670764894
884,9836.491527229016
885,22571.96196674362
886,15517.395738409621
887,9369.096766335546
888,16980.84767748167
889,13171.917467611962
890,30382.666579749926
891,20180.601874488973
892,50335.01449482526
893,20849.592088119894
894,16587.138207519587
895,31954.27090617174
896,5037.421982792173
897,11944.04756506379
898,26137.890233944792
899,15362.232712808389
900,12077.3053277082
901,28564.35089957087
902,32392.60054887667
903,17272.944189502337
904,38713.5165806412
905,15880.193983398369
906,27319.089955681407
907,16962.498855992286
908,51947.144404416475
909,31204.197875713326
910,16716.31606991846
911,22329.13539228534
912,18628.49165936396
913,11728.300784740672
914,34932.23913141336
915,40898.37953262055
916,30074.144398716835
917,20832.183731660934
918,13893.197927646343
919,17533.086385338385
920,7955.252631894881
921,33485.69273737173
922,33550.732723730616
923,12813.250320629582
924,22993.186794812984
925,12125.950746375342
926,34041.63400764627
927,26412.102560357827
928,13083.377107011862
929,16855.43039778835
930,46999.20926043091
931,22539.09164285874
932,11358.882569870322
933,20718.13619972858
934,17214.451883025693
935,49443.110160992765
936,26692.63247128176
937,13438.607676800735
938,32290.33893032256
939,28267.999341968105
940,39918.73239156016
941,17365.046657679854
942,22868.55308629875
943,14713.598931392726
944,16056.419083574889
945,37799.28401908155
946,12644.776989914706
947,32560.742965366764
948,14471.099339294224
949,9889.623798555127
950,40050.407113111294
951,7486.35606561292
952,20281.590241248916
953,13690.103390331436
954,44630.541490490374
955,21812.56661256944
956,17377.99681317749
957,23395.383586064017
958,4955.858947313813
959,13837.970159532075
960,50138.94014976207
961,17977.09067182543
962,43638.59119646771
963,21056.08612332205
964,26413.03337751951
965,14719.379025672146
966,14805.443674844644
967,31566.525963312957
968,33750.50769832418
969,25160.99930017149
970,15680.803925690625
971,55352.25531063808
972,29628.861971350107
973,28582.862537095596
974,35611.31946188727
975,19787.89539272838
976,17091.511467035463
977,17770.807342346285
978,16022.159478784404
979,34698.101272401276
980,31972.925227802658
981,6305.692286055985
982,15079.108690722145
983,24797.104056262193
984,16330.450542834726
985,11681.28388095934
986,9748.820221825585
987,24129.738103498756
988,25950.4239786457
989,27356.935867369193
990,37399.66000696223
991,15897.494597093406
992,40553.203560994654
993,31270.098744915413
994,15816.64599137441
995,8936.775632911575
996,13319.47207199657
997,20219.535296101338
998,37554.41763143801
999,32944.10728446314
1000,15302.738006077923
1001,15058.964388345701
1002,17535.522602081513
1003,15306.065975011854
1004,8601.708359998269
1005,22850.531776549662
1006,12873.705143444675
1007,7723.132540540761
1008,11350.197558335349
1009,16410.294296174987
1010,48504.19558526932
1011,45505.92070820435
1012,18461.108628890674
1013,15095.761719451802
1014,33952.06709142645
1015,14852.118945296083
1016,14652.140110464898
1017,46410.28012937666
1018,14844.311783585948
1019,10329.498970812225
1020,24393.45995234427
1021,48825.22291506154
1022,25528.451876314197
1023,31327.849617176038
1024,17182.168970899118
1025,8380.066953153877
1026,54604.10341707031
1027,35328.90938249114
1028,30834.881330921435
1029,15787.129345361598
1030,7601.332355667241
1031,14526.123962275917
1032,17668.325283927832
1033,21444.0208988801
1034,16822.117014764404
1035,19254.242363248264
1036,18729.74040717069
1037,38701.442510214154
1038,30825.37153057225
1039,15086.917231518144
1040,13931.96021502989
1041,10132.691809505412
1042,24625.26805681932
1043,13660.922268201943
1044,26547.872272300738
1045,13025.203926228818
1046,14325.5627211644
1047,12706.451651007128
1048,6830.699530459505
1049,38348.18649813311
1050,7176.005292538988
1051,11099.234346622507
1052,34915.75394522332
1053,12485.058365592067
1054,16392.579623692283
1055,17567.521140435172
1056,36893.40536553053
1057,5793.442034059682
1058,19749.859294654234
1059,24177.69130430887
1060,10972.348741145963
1061,5038.803726587432
1062,15649.372833190338
1063,10884.276103092574
1064,35328.785540184675
1065,28878.971915963506
1066,14375.539050762669
1067,14383.737361281197
1068,42289.51153510955
1069,13703.673328945948
1070,8143.371650696956
1071,17294.51680553453
1072,24079.36088116781
1073,12583.782847892364
1074,13512.70471702501
1075,19317.31353421411
1076,13758.632010321926
1077,13727.437316641608
1078,11136.745054497287
1079,13244.358177761418
1080,22473.44082857695
1081,11470.817493729332
1082,8560.248751318797
1083,16830.719414744082
1084,18090.759541604628
1085,12938.543527397349
1086,10748.752045605943
1087,27310.493621924208
1088,6721.301020285716
1089,11851.476934014612
1090,16005.317775697044
1091,10600.160609034267
1092,48502.03517361654
1093,12313.155569599647
1094,16084.67597939265
1095,36461.10627538825
1096,23051.618120996292
1097,18682.78150956726
1098,16551.498181842446
1099,15042.272580988152
1100,19044.63243833708
1101,32555.12815699222
1102,23910.08672632778
1103,10537.301040301661
1104,20166.88080837002
1105,13588.045954866484
1106,11133.683138005686
1107,26827.448815683278
1108,25589.657459954797
1109,11123.329602142612
1110,21848.853549135798
1111,21596.34985290908
1112,13512.983451600467
1113,30417.039794998134
1114,19824.599237900897
1115,11091.02189467626
1116,8509.05173585411
1117,26992.727564558336
1118,30743.615605272338
1119,17723.93705392389
1120,18776.816652288424
1121,39608.06115462073
1122,17435.576829048612
1123,19012.87064916183
1124,34578.03353201641
1125,38792.28684773038
1126,22172.269634763335
1127,20330.924295231736
1128,29600.120200446912
1129,39659.73909898235
1130,20690.17184381321
1131,32562.256999451518
1132,16619.386331944814
1133,7291.202272526103
1134,47718.40249055932
1135,27696.21254458557
1136,17110.788027982286
1137,17261.358213714313
1138,17086.198223185645
1139,21541.679073535794
1140,10535.096774802041
1141,25882.854258690822
1142,21259.68259869727
1143,31314.59945893519
1144,32644.01655099517
1145,14788.077872831664
1146,13349.903535478303
1147,31032.15833213721
1148,16312.036483934144
1149,18271.346959679366
1150,7289.222882618928
1151,16209.167668927863
1152,12809.877818232066
1153,39933.99001206998
1154,49746.38002961957
1155,29423.04192603817
1156,31690.624246955125
1157,17097.05032907646
1158,11773.877424524455
1159,15476.061869311026
1160,17854.830224333757
1161,11956.584878762158
1162,27805.097168787834
1163,54010.716993644535
1164,15573.202103072399
1165,28662.25310320308
1166,14623.339832187423
1167,24659.167150087404
1168,22016.673079097953
1169,18206.1813800202
1170,40345.92305337011
1171,31456.100403159147
1172,21829.69170392335
1173,18259.923536428825
1174,10132.757018715552
1175,18981.13450300019
1176,12201.84962433187
1177,18016.34066862858
1178,30335.444874038058
1179,9694.58125764192
1180,25347.424090807253
1181,31063.01762727984
1182,20647.27283114524
1183,22711.86767113231
1184,14224.011126410196
1185,18572.155421422216
1186,24389.19401043355
1187,33032.99450669828
1188,14859.454727648937
1189,16237.288340876983
1190,42312.583179940964
1191,14065.974587297304
1192,14682.743602504446
1193,23358.98998652677
1194,7452.538139614678
1195,5497.400268526838
1196,11016.835091570843
1197,16079.827775204627
1198,18466.2183020107
1199,31472.862216959275
1200,23825.036760665713
1201,11951.550911844823
1202,11974.662449537354
1203,27427.456584611184
1204,12108.757488129455
1205,6212.674614126323
1206,18332.982905596098
1207,34360.71922057926
1208,33746.72630824528
1209,33575.033929968326
1210,6883.687517344643
1211,14638.730570939175
1212,10076.952176718694
1213,28233.38663397198
1214,18453.000130235898
1215,15401.509010355745
1216,21574.51508527236
1217,20252.945383395705
1218,28085.414057946426
1219,34871.40354130372
1220,14675.58374732905
1221,15190.083560871602
1222,7408.642017699427
1223,27792.810087618152
1224,13170.276430865633
1225,20585.271544888434
1226,30397.99025082345
1227,38822.199149925065
1228,23127.544674147
1229,19911.877630219737
1230,21020.165824625845
1231,29439.23932765441
1232,18835.858662729966
1233,18707.631025711824
1234,14080.09986184741
1235,13025.498879901374
1236,10709.416426553244
1237,21055.310883852973
1238,25880.49400874106
1239,23807.702589706412
1240,21620.308724118047
1241,50231.206617061485
1242,35305.400146121334
1243,19228.034496991902
1244,13756.122779748546
1245,22963.780956158807
1246,41355.75796964845
1247,27036.73762766727
1248,20627.375422492783
1249,14249.592251651451
1250,10069.031912589962
1251,25472.864345623842
1252,13317.0840747225
1253,27563.805007408344
1254,11434.25218563025
1255,23945.63256482793
1256,36891.09103572411
1257,9353.211066947364
1258,15137.108647338722
1259,24391.722801877026
1260,28468.177060159585
1261,43649.68500520757
1262,22379.863605417184
1263,24566.6091291662
1264,15805.857798657813
1265,27933.503072974978
1266,35626.729541434666
1267,12620.64983414609
1268,13724.792045335835
1269,18738.367022723713
1270,49024.50784183384
1271,31693.657658698947
1272,13915.19595201908
1273,19275.9091872541
1274,16921.918049352615
1275,14974.006565309559
1276,30908.182023938083
1277,15125.731883803412
1278,10211.70966045037
1279,19367.351861199
1280,15330.98478604145
1281,12405.273896329452
1282,18331.28332094932
1283,29895.28003906416
1284,20214.942489280165
1285,24663.719596622774
1286,15069.964119112772
1287,13598.483384276313
1288,11163.508355128826
1289,7288.823429900437
1290,20281.940931778703
1291,15627.534067946248
1292,13754.931638009843
1293,11333.421520075988
1294,26239.288993282014
1295,14602.617050690067
1296,19816.562570377144
1297,6556.758939258535
1298,13651.496565247397
1299,20566.782762881765
1300,10940.216528091572
1301,19172.253760618867
1302,17916.65978464358
1303,14238.793545261107
1304,20986.1605170678
1305,22707.572834328555
1306,14480.382059111202
1307,7373.837360908311
1308,46754.60101026242
1309,14430.294159197458
1310,14645.108359319429
1311,23277.89959920956
1312,35928.18084793529
1313,13018.000140100638
1314,18562.75304066224
1315,18354.626640591465
1316,24693.740917714153
1317,14573.414599203552
1318,22889.294563979227
1319,32209.93220315827
1320,10553.92398060777
1321,21687.25329070731
1322,37678.05819769019
1323,14413.180111671929
1324,33651.18670110223
1325,28742.84180131695
1326,32541.391459131704
1327,27267.36171071623
1328,52801.095140246
1329,9798.77538473717
1330,17833.922115945556
1331,33625.75764323149
1332,11868.348961272424
1333,22728.104831196375
1334,14565.76493986189
1335,41852.42059282669
1336,12535.240542949632
1337,13260.258129276175
1338,22984.74616328533
1339,24711.71092221135
1340,37034.073975703024
1341,47043.00820582349
1342,8267.86804750461
1343,11755.108379137104
1344,16166.26458385691
1345,26431.971957872727
1346,28067.26978941126
1347,20311.72416025106
1348,11820.723519149187
1349,22826.197927884565
1350,14508.929608788863
1351,40903.30790531843
1352,20659.15325395353
1353,10742.988728254335
1354,25523.277332132606
1355,13080.05957935117
1356,9234.239453987677
1357,18565.088233711493
1358,23391.35362334819
1359,9491.920817618304
1360,11872.313822987971
1361,44302.5108517392
